class,filename,filepath,sha256,width,height,is_near_duplicate
tomato_Late blight,673d1b55-7e61-4a3c-9d2d-edc4307f7a42___GHLB2 Leaf 121.1_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\673d1b55-7e61-4a3c-9d2d-edc4307f7a42___GHLB2 Leaf 121.1_final_masked.jpg,aac70d96e5ae8af3db4a8729c70e5e2670979a4c72bbaf6aecb267084ebf4394,256,256,False
tomato_Late blight,674b9176-bd0c-47be-94a3-7c973d2ecdab___GHLB_PS leaf 28.1 Day 12_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\674b9176-bd0c-47be-94a3-7c973d2ecdab___GHLB_PS leaf 28.1 Day 12_final_masked.jpg,8237f049a795fbc063834254d875fe46dc15bc774c4cf609d92d41d316ba1ca7,256,256,False
tomato_Late blight,674de9c3-1e13-46e2-9d5d-f75f97cff552___GHLB_PS Leaf 1 Day 18_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\674de9c3-1e13-46e2-9d5d-f75f97cff552___GHLB_PS Leaf 1 Day 18_final_masked.jpg,0c433ded9da7ba712b975204e0ebe6837e71280e5dd7b2b5aba743e336c0ab0b,256,256,False
tomato_Late blight,67a63018-22b8-45c5-8f71-90f7589a6ba5___GHLB2 Leaf 9032_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\67a63018-22b8-45c5-8f71-90f7589a6ba5___GHLB2 Leaf 9032_final_masked.jpg,131916a5a58e7717b16eb1ac32fc67040aa318cb2c480c2365823152b7cb126f,256,256,False
tomato_Late blight,67b4c3a2-6d38-4db4-be3e-7655303ae13c___RS_Late.B 5051_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\67b4c3a2-6d38-4db4-be3e-7655303ae13c___RS_Late.B 5051_final_masked.jpg,05b104e2500b64812669ce257ce68bcb76777366466d3c08facdac96d5a23064,256,256,False
tomato_Late blight,67bb7136-ae93-4839-853b-26e6cbf868f6___GHLB2 Leaf 105_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\67bb7136-ae93-4839-853b-26e6cbf868f6___GHLB2 Leaf 105_final_masked.jpg,ccaf4035baeb36d7efee0876a673464197a244ce143febaef3aeaf6a36f484f6,256,256,False
tomato_Late blight,6815e363-5221-44e2-a5a4-c1b82eb5a4aa___GHLB2 Leaf 9103_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6815e363-5221-44e2-a5a4-c1b82eb5a4aa___GHLB2 Leaf 9103_final_masked.jpg,7c057f72acf6dc0e99c12b5b461b41191b355d3b1f68101f46e82e951b83a211,256,256,False
tomato_Late blight,688d69ca-59a6-4713-b18a-ce7c04ea001e___GHLB2 Leaf 8754_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\688d69ca-59a6-4713-b18a-ce7c04ea001e___GHLB2 Leaf 8754_final_masked.jpg,c258818bad2c5162ab58b0e21a5748fee39792d7263af40e8d5e92b84bc00e2b,256,256,False
tomato_Late blight,695709e4-d869-4003-97eb-b2de21d5d1a5___GHLB2ES Leaf 62.1_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\695709e4-d869-4003-97eb-b2de21d5d1a5___GHLB2ES Leaf 62.1_final_masked.jpg,5600dd22c3362bf728aced083e7abb0ef81ce4840319eb348b3af5288f5ff68f,256,256,False
tomato_Late blight,6965c48c-b329-4b37-9f7c-f09fb1a9b69d___RS_Late.B 7032_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6965c48c-b329-4b37-9f7c-f09fb1a9b69d___RS_Late.B 7032_final_masked.jpg,7a9ce0a393b5f2b67ae86c8536ad13b54e4bbf7a350860e8306a04a7a70712c1,256,256,False
tomato_Late blight,697751e5-f4d4-448e-bf98-656ebfd01ba5___RS_Late.B 5180_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\697751e5-f4d4-448e-bf98-656ebfd01ba5___RS_Late.B 5180_final_masked.jpg,15ec492e0af7ffb17f0029f043206ae5cd39ce073c1c1b1cca1e6de36a8e011d,256,256,False
tomato_Late blight,69a7bc98-0c0d-4391-ad2f-2fa91a5d51ac___RS_Late.B 6986_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\69a7bc98-0c0d-4391-ad2f-2fa91a5d51ac___RS_Late.B 6986_final_masked.jpg,09fcc6568fa0624b5d13c589603618a575f150992518ec4f46d6ce42464a07ff,256,256,False
tomato_Late blight,69c6df3c-ce76-4bac-a4be-d3efee364c10___GHLB2 Leaf 8929_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\69c6df3c-ce76-4bac-a4be-d3efee364c10___GHLB2 Leaf 8929_final_masked.jpg,0b6c8565a0df9a227259011a2424d0f9baf249de074518d86388dfea2a818e94,256,256,False
tomato_Late blight,69fff432-3c80-4202-8e8a-7fed08ec0baa___RS_Late.B 6825_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\69fff432-3c80-4202-8e8a-7fed08ec0baa___RS_Late.B 6825_final_masked.jpg,afd5a33c32109dcd152ca26286240672fdcfa4d1c41b8c907a01fa39861f4ff6,256,256,False
tomato_Late blight,6a8491a0-12a0-490e-9947-487a3c0b13fe___RS_Late.B 5349_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6a8491a0-12a0-490e-9947-487a3c0b13fe___RS_Late.B 5349_final_masked.jpg,3fa7eee0ff0def5db07172fec292d02230743c9a10ff87cb5037a904949d6fca,256,256,False
tomato_Late blight,6ad57808-1bf1-4273-a7a8-a85d4dabcdf1___RS_Late.B 6243_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6ad57808-1bf1-4273-a7a8-a85d4dabcdf1___RS_Late.B 6243_final_masked.jpg,437a4e6f6797cec6c970ccb84f4d6ceba1dc6e6872477a44499741418e90277b,256,256,False
tomato_Late blight,6b68a1c0-31aa-49f9-b69c-55e96bebcc8b___GHLB Leaf 8.2 Day 13_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6b68a1c0-31aa-49f9-b69c-55e96bebcc8b___GHLB Leaf 8.2 Day 13_final_masked.jpg,dd59f15d450ba59e6a9b4d64c457aa9b6d02f6c3964a44370480a0f3e44cf973,256,256,False
tomato_Late blight,6b7f4762-88d6-4e85-8fad-57ca4083ec89___GHLB_PS Leaf 8.1 Day 9_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6b7f4762-88d6-4e85-8fad-57ca4083ec89___GHLB_PS Leaf 8.1 Day 9_final_masked.jpg,090cb26384be5cacdc759ceed30aa933a1eec5f9af939f68bb53bc1886eb1aa5,256,256,False
tomato_Late blight,6bb72ae0-dc39-4098-bc4e-e09044990c5c___RS_Late.B 4868_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6bb72ae0-dc39-4098-bc4e-e09044990c5c___RS_Late.B 4868_final_masked.jpg,910dcb9a48dac266f2337b1e69f8e41f31b796fb874d99488c76d8a5058d0e5e,256,256,False
tomato_Late blight,6bc35871-5096-4405-8064-10e586175e9a___RS_Late.B 5584_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6bc35871-5096-4405-8064-10e586175e9a___RS_Late.B 5584_final_masked.jpg,c317e8379369939c3338894db952ecf4498963dab1828d789725c5fa6975bfd9,256,256,False
tomato_Late blight,6bd357a5-df74-4a18-a0d5-a078aeca7377___RS_Late.B 5134_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6bd357a5-df74-4a18-a0d5-a078aeca7377___RS_Late.B 5134_final_masked.jpg,1389e3bc32e9fd5d12072546390b50eda11c3e38b308a9e32716be6c80fc5fba,256,256,False
tomato_Late blight,6c0403af-46da-424a-bb2e-98610e1b11b1___GHLB_PS Leaf 38 Day 16_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6c0403af-46da-424a-bb2e-98610e1b11b1___GHLB_PS Leaf 38 Day 16_final_masked.jpg,e89ba02f1f88b2bd681b1e823039fd9ad260f20f538cd9415f36472b57141535,256,256,False
tomato_Late blight,6c7243ea-1e4b-4166-ae4c-9f99bb84fe4d___GHLB2 Leaf 128.2_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6c7243ea-1e4b-4166-ae4c-9f99bb84fe4d___GHLB2 Leaf 128.2_final_masked.jpg,110f9ce00a3871f7bf770b73cdea4329f1a5dcf49b7118c8e86f5b19cb8c7bd9,256,256,False
tomato_Late blight,6c9a2927-d29d-4cca-80d9-63ddb240ef70___RS_Late.B 5340_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6c9a2927-d29d-4cca-80d9-63ddb240ef70___RS_Late.B 5340_final_masked.jpg,3d025d200ced2f531821ecdc9e5843928d97e969e647468ca48e28088f4319d2,256,256,False
tomato_Late blight,6c9c73fa-5c8d-40ce-9221-a600908bff33___RS_Late.B 4893_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6c9c73fa-5c8d-40ce-9221-a600908bff33___RS_Late.B 4893_final_masked.jpg,e6319f092b67eb7326ef2fcafb9dae1c174f097b7ffeea3ccf2c2f84a523808c,256,256,False
tomato_Late blight,6cc5252d-0b5d-4f06-969d-8317150c355d___RS_Late.B 5012_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6cc5252d-0b5d-4f06-969d-8317150c355d___RS_Late.B 5012_final_masked.jpg,f2151b483545abb06ef11bdc22b75bd051ac3d5017bff81f4fa75fdaddaa0849,256,256,False
tomato_Late blight,6cd183e0-9e97-4e80-a956-7c81bd06ab8b___RS_Late.B 6621_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6cd183e0-9e97-4e80-a956-7c81bd06ab8b___RS_Late.B 6621_final_masked.jpg,6f438ee24d3845cf9837279e43051a1ec980e280111a37e08a8c327eda099303,256,256,False
tomato_Late blight,6d010698-482e-4445-afd2-dc8dca53ed19___RS_Late.B 5493_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6d010698-482e-4445-afd2-dc8dca53ed19___RS_Late.B 5493_final_masked.jpg,182d83c635aad9da5557b0f3eeaefd09dbbdb191c6d3713341a65e170141edae,256,256,False
tomato_Late blight,6d746e99-e139-42e5-b0be-4c38c0efe6b2___RS_Late.B 5456_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6d746e99-e139-42e5-b0be-4c38c0efe6b2___RS_Late.B 5456_final_masked.jpg,6b9f852f2ee4529e695742bf5bf257dfb00df14c9bbc0afefb8de22c09ff3e33,256,256,False
tomato_Late blight,6d8ee18d-8dcf-48b1-aec6-60752c839ee1___RS_Late.B 6887_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6d8ee18d-8dcf-48b1-aec6-60752c839ee1___RS_Late.B 6887_final_masked.jpg,e5c90151fcdde9a5fba8f52e4eafeaeb578890871dc2224679e421bbe1238e6d,256,256,False
tomato_Late blight,6dbef77b-50b6-4d0f-970a-d86f9df2254e___RS_Late.B 6936_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6dbef77b-50b6-4d0f-970a-d86f9df2254e___RS_Late.B 6936_final_masked.jpg,094c6c7dd1188eefd6771bb7abc9b5dacd052108678a55ba9751d9a378ece06c,256,256,False
tomato_Late blight,6dbfb834-5654-4526-8014-2b33ef976892___RS_Late.B 6172_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6dbfb834-5654-4526-8014-2b33ef976892___RS_Late.B 6172_final_masked.jpg,335e020c0debb6ab8b33ee332ac36ce6cb02fb4481e98a2e5f06d1cd62938f55,256,256,False
tomato_Late blight,6dbfc1ca-37e7-4768-8009-4394e97c6c03___GHLB2 Leaf 8838_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6dbfc1ca-37e7-4768-8009-4394e97c6c03___GHLB2 Leaf 8838_final_masked.jpg,4bb32ec1f071eec54798ce380988d4d341eca04cb214dfab66bafeea81e54be0,256,256,False
tomato_Late blight,6dcf84e4-bfbc-467d-83d8-546c22779f6d___GHLB2 Leaf 76.1_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6dcf84e4-bfbc-467d-83d8-546c22779f6d___GHLB2 Leaf 76.1_final_masked.jpg,a0e99c83bae330911aa032ecb6edeed6eebcb3ddb123c463a62172eca9a3cc16,256,256,False
tomato_Late blight,6dd1bc0c-72c3-420c-aa48-c3bb4ca8dc7c___GHLB2 Leaf 83.1_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6dd1bc0c-72c3-420c-aa48-c3bb4ca8dc7c___GHLB2 Leaf 83.1_final_masked.jpg,b9fe3a3d565537ca76233301d70cb189ebd8ad224f583305ae9119176f9742cd,256,256,False
tomato_Late blight,6e42a5dd-9354-454e-bca2-ea0cb4663de4___GHLB2 Leaf 8675_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6e42a5dd-9354-454e-bca2-ea0cb4663de4___GHLB2 Leaf 8675_final_masked.jpg,2e424c13937e06ff46f16fdda17217ff9d7ddf20f8baa198122531b6d1ecb375,256,256,False
tomato_Late blight,6e45480a-127e-4173-9402-7b724728a139___RS_Late.B 4837_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6e45480a-127e-4173-9402-7b724728a139___RS_Late.B 4837_final_masked.jpg,528eb3993900a00f1809272ebf9d22a4941709251567046a7d0cb772c019d701,256,256,False
tomato_Late blight,6e594cdd-0b3f-41d2-b056-f03819790e8c___RS_Late.B 5348_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6e594cdd-0b3f-41d2-b056-f03819790e8c___RS_Late.B 5348_final_masked.jpg,c1c760e00664a0bf774c05bbf874d17233397eedf6834d5f9972c9adb86b0597,256,256,False
tomato_Late blight,6e93da35-363f-42f4-af65-e6eeb1217058___GHLB2 Leaf 8780_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6e93da35-363f-42f4-af65-e6eeb1217058___GHLB2 Leaf 8780_final_masked.jpg,43b3fbbd6f1cd665e8617e0fa0c9419f8a057ba5abe5d5a0c1e207c434b5674d,256,256,False
tomato_Late blight,6ed34168-5646-44ae-8279-1d9ae0f4e962___RS_Late.B 6633_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6ed34168-5646-44ae-8279-1d9ae0f4e962___RS_Late.B 6633_final_masked.jpg,924b8ddc2dad0fbef19c0242e97a4a852f2f4366f7c59e0d37e40d30e04c2f24,256,256,False
tomato_Late blight,6ed45835-4863-4d95-9d71-8ec0f1b26f27___GHLB2 Leaf 8834_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6ed45835-4863-4d95-9d71-8ec0f1b26f27___GHLB2 Leaf 8834_final_masked.jpg,106b058f42d102312cd179b841cdf0f8aa247fa3b78fc613d155fa1daf6edb9e,256,256,False
tomato_Late blight,6edd59f3-d87c-4583-a931-0f32a2748a79___RS_Late.B 4922_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6edd59f3-d87c-4583-a931-0f32a2748a79___RS_Late.B 4922_final_masked.jpg,e106e3efa489b52a9d4d52e0404dc9c179c4e52fadf77478b0ff4618321fd950,256,256,False
tomato_Late blight,6f52294c-e947-4fdc-b818-60b1d47beb06___RS_Late.B 6231_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6f52294c-e947-4fdc-b818-60b1d47beb06___RS_Late.B 6231_final_masked.jpg,487f4e5bedae33a4b30d504223239f9ef6da9bb4616f842439ee5445339a4e92,256,256,False
tomato_Late blight,6f631d1f-06c4-4314-95fd-f79d5344cfba___RS_Late.B 5027_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6f631d1f-06c4-4314-95fd-f79d5344cfba___RS_Late.B 5027_final_masked.jpg,3f55f0e83f4bd06ff047118eb98fe019e68d7e525540f4da5ab83929b8c75f45,256,256,False
tomato_Late blight,6f6d2197-8756-4771-ac32-61bd0bc31aa0___GHLB2 Leaf 9074_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6f6d2197-8756-4771-ac32-61bd0bc31aa0___GHLB2 Leaf 9074_final_masked.jpg,93a7de8bcd65fc7fad9d3d76762db25bc3d5a2e909469cf9a79a311223363744,256,256,False
tomato_Late blight,6f78a5ad-d4cf-4289-8369-29a69aa493b0___RS_Late.B 6129_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6f78a5ad-d4cf-4289-8369-29a69aa493b0___RS_Late.B 6129_final_masked.jpg,3b71ab68eb37278fb08bd4c36d8f0e72349cb50aa904620286301a935a3c2721,256,256,False
tomato_Late blight,6f7a49a1-db0e-486f-b836-51827df940df___GHLB2 Leaf 8735_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6f7a49a1-db0e-486f-b836-51827df940df___GHLB2 Leaf 8735_final_masked.jpg,323c91cb6e04d7f8b22caf8427d213ef9b09d8c7cd5c88b397a71a83d31109ea,256,256,False
tomato_Late blight,6fc04152-9f3d-46c0-93b9-a0d23edcd1e2___GHLB2 Leaf 84.4_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6fc04152-9f3d-46c0-93b9-a0d23edcd1e2___GHLB2 Leaf 84.4_final_masked.jpg,8849bfa2208a75faf8c3839de245775e5ea3bdb65c35159567db43de119f5969,256,256,False
tomato_Late blight,6fcf86a2-e2fd-4a55-bdd4-216d58497f55___RS_Late.B 5064_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\6fcf86a2-e2fd-4a55-bdd4-216d58497f55___RS_Late.B 5064_final_masked.jpg,86e5c530609a4117c3e2596d15f07fa7a2d81eaedebe7514e3e5fe392da3f97b,256,256,False
tomato_Late blight,700fdedf-00ca-4fbc-9871-ad67425777db___GHLB2 Leaf 8777_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\700fdedf-00ca-4fbc-9871-ad67425777db___GHLB2 Leaf 8777_final_masked.jpg,66693e578c182d707fd1fa92bff5a21b4e8a369fd37c3596b23afecb879469e2,256,256,False
tomato_Late blight,703b175a-b3e2-4629-9569-9b4caf185589___RS_Late.B 5098_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\703b175a-b3e2-4629-9569-9b4caf185589___RS_Late.B 5098_final_masked.jpg,7420b542f4015ad3965cd500562d1a7dd2fd97ab18efd0a2a44550ac1b409f10,256,256,False
tomato_Late blight,7048f52e-7b68-43d2-81d7-a146d5a73407___GHLB2 Leaf 8708_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\7048f52e-7b68-43d2-81d7-a146d5a73407___GHLB2 Leaf 8708_final_masked.jpg,dc4f9dfb63aa79b52a5a4b2174891d4556e8d7cb56c0639a79e89592b094c282,256,256,False
tomato_Late blight,704b80c3-ffea-41c4-9f18-e07e56740279___RS_Late.B 6817_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\704b80c3-ffea-41c4-9f18-e07e56740279___RS_Late.B 6817_final_masked.jpg,83c609d7e7e5e2b11da6a6f0e6af019e72044b923b1cb74fe432ba8daba61cb2,256,256,False
tomato_Late blight,7076ebe9-be52-4b6e-a667-a3ce940a0cbc___RS_Late.B 5392_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\7076ebe9-be52-4b6e-a667-a3ce940a0cbc___RS_Late.B 5392_final_masked.jpg,76fbcdecd95c896d47f19ae61a183285afbb00e1a55c39661f0a9a361f604b91,256,256,False
tomato_Late blight,70fa3718-7288-47cb-8e13-a16afbec4fe6___GHLB2 Leaf 127_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\70fa3718-7288-47cb-8e13-a16afbec4fe6___GHLB2 Leaf 127_final_masked.jpg,a33cadbd814c177c3f9fdc3794aeef3f719b64d6168cb5788d36ef11283978fb,256,256,False
tomato_Late blight,712f0702-863c-487b-99b7-8e0c5284b91e___RS_Late.B 6363_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\712f0702-863c-487b-99b7-8e0c5284b91e___RS_Late.B 6363_final_masked.jpg,3a8c4d73e933cc0da48c355fdb4e1b8701b3a6c5a6d1e7843d250d40716b5482,256,256,False
tomato_Late blight,718abdbd-f884-4d86-aa62-96275f9b6241___RS_Late.B 6065_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\718abdbd-f884-4d86-aa62-96275f9b6241___RS_Late.B 6065_final_masked.jpg,8bf11901303da0529051df617860899020d0b3f9a2dfa547cc4db0ed8653fefa,256,256,False
tomato_Late blight,71a47848-146e-4cda-ae09-5ff0fe3a0540___GHLB2 Leaf 80.1_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\71a47848-146e-4cda-ae09-5ff0fe3a0540___GHLB2 Leaf 80.1_final_masked.jpg,1514b3a46eeb1d69df9922e7f3f5756e4268a91aed2a927324d1014beabd8cad,256,256,False
tomato_Late blight,71dc2643-35ec-4660-99ba-e2dbb3b82229___GHLB2 Leaf 8983_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\71dc2643-35ec-4660-99ba-e2dbb3b82229___GHLB2 Leaf 8983_final_masked.jpg,8ab64b5375c175634b4b9eea89db3c94adc78e0bbec02e3ed2fe576458101cbc,256,256,False
tomato_Late blight,71fdeb76-d0e0-40a9-8a58-22d88a1c2b2b___GHLB_PS Leaf 34.1 Day 13_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\71fdeb76-d0e0-40a9-8a58-22d88a1c2b2b___GHLB_PS Leaf 34.1 Day 13_final_masked.jpg,15c2aa95832872dd1a9445ab8383cd8c824428d20d8c31a5658b02627b03ee9d,256,256,False
tomato_Late blight,72138adb-455c-4ddf-939e-00811e3fb6dd___GHLB2 Leaf 8750_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\72138adb-455c-4ddf-939e-00811e3fb6dd___GHLB2 Leaf 8750_final_masked.jpg,b66bb1931c58f716847d50b3b97681d8b640b67d7838e5e01ca749a8d868f600,256,256,False
tomato_Late blight,72644544-d9a0-442b-9992-e37ed7565d97___GHLB2 Leaf 8904_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\72644544-d9a0-442b-9992-e37ed7565d97___GHLB2 Leaf 8904_final_masked.jpg,8935fc923d1778d142b712e9fccdeb2feefcab792f91b75c99a597316fa1ebcf,256,256,False
tomato_Late blight,726a5ae7-e33b-4854-a872-71318ec3a493___RS_Late.B 5538_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\726a5ae7-e33b-4854-a872-71318ec3a493___RS_Late.B 5538_final_masked.jpg,5b00f16e76163138183c4220cbad93c21c4d2cd43c776e9f8b69218c2183ec32,256,256,False
tomato_Late blight,728bec30-bf7b-40f0-abb5-cf6a78d018da___GHLB2 Leaf 8817_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\728bec30-bf7b-40f0-abb5-cf6a78d018da___GHLB2 Leaf 8817_final_masked.jpg,cb95424088f6aead82937568b3905897c0ae68094b2e19ed44f2c3a68a31f2f8,256,256,False
tomato_Late blight,729bd3cf-64cc-40d3-9cec-5f52e3c3aeb3___RS_Late.B 5630_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\729bd3cf-64cc-40d3-9cec-5f52e3c3aeb3___RS_Late.B 5630_final_masked.jpg,5443d9962fb2da31a092557f12f6c35c1d961a2b24ed6f63a168a6cd942bdd9e,256,256,False
tomato_Late blight,72b670f0-6553-41bd-a619-e4bead34917e___GHLB2 Leaf 109_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\72b670f0-6553-41bd-a619-e4bead34917e___GHLB2 Leaf 109_final_masked.jpg,5903df03e252976c0caddf845bc9a445df32a04a3338cf5c54d66ba81c0b2b4d,256,256,False
tomato_Late blight,72e49321-5eeb-4669-9641-0e9146da9159___RS_Late.B 5102_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\72e49321-5eeb-4669-9641-0e9146da9159___RS_Late.B 5102_final_masked.jpg,468a2c0b23a3ac35c9eda2035901d024eaf6c2b616a247702f5048742d6acf5d,256,256,False
tomato_Late blight,732a9df6-b5dd-493b-a7dc-3f3cd034e3c7___GHLB2 Leaf 8762_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\732a9df6-b5dd-493b-a7dc-3f3cd034e3c7___GHLB2 Leaf 8762_final_masked.jpg,8c12d25c389a2e9f1da14b0aabbf065b36827e81169ff5b1fa78909d3778c9f8,256,256,False
tomato_Late blight,734daa60-b419-4736-ae19-c84fc2043d97___RS_Late.B 6758_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\734daa60-b419-4736-ae19-c84fc2043d97___RS_Late.B 6758_final_masked.jpg,f497ea183d00151c86962453504013461c63a1febb59682cda65b363f56af881,256,256,False
tomato_Late blight,736c244e-cbeb-406a-bd0e-9a86675b99fc___RS_Late.B 4972_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\736c244e-cbeb-406a-bd0e-9a86675b99fc___RS_Late.B 4972_final_masked.jpg,cf12211726686b5ae9f9d90fb7d7218bdd28465561b8719eb1dedba7486512c0,256,256,False
tomato_Late blight,736cd652-e63d-4b01-a3c6-6859bc095fb9___GHLB_PS Leaf 39 Day 16_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\736cd652-e63d-4b01-a3c6-6859bc095fb9___GHLB_PS Leaf 39 Day 16_final_masked.jpg,127573e873379ccfc0b56b7c3638c7ab3cbb6d0883f6db0be04e17d2cfc2b7f6,256,256,False
tomato_Late blight,73901132-ade5-4705-9760-c2adcb396cda___RS_Late.B 7065_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\73901132-ade5-4705-9760-c2adcb396cda___RS_Late.B 7065_final_masked.jpg,74c5f812343b10a77c0b6322851af5a40feafd844cf613c1e66a95c42f6ae8be,256,256,False
tomato_Late blight,739d6880-fbff-462a-a06b-5a95b340f706___RS_Late.B 6101_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\739d6880-fbff-462a-a06b-5a95b340f706___RS_Late.B 6101_final_masked.jpg,40feffb048679dcba6e792eae16a68a99e288099b5a12d9592b3bb13f82de0a9,256,256,False
tomato_Late blight,73b30d1f-aa0b-47b0-8a4b-ee856be55431___GHLB2 Leaf 8672_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\73b30d1f-aa0b-47b0-8a4b-ee856be55431___GHLB2 Leaf 8672_final_masked.jpg,31da76a040a1e2596da57b5ac1f351ffb4691ed5f8c5244529353a482b448048,256,256,False
tomato_Late blight,73c69b7e-604a-4014-a42d-ce4205b35c74___RS_Late.B 5131_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\73c69b7e-604a-4014-a42d-ce4205b35c74___RS_Late.B 5131_final_masked.jpg,9982337ef2881a8e2e75de59270d459024058caedac2b433e925b0f29bba5de6,256,256,False
tomato_Late blight,73e493c6-3149-451d-b4e4-39aa10d02113___RS_Late.B 6642_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\73e493c6-3149-451d-b4e4-39aa10d02113___RS_Late.B 6642_final_masked.jpg,43b97864812c68a10095cf8f54ce849cc57e9411c038dc34f6484768f09a9b80,256,256,False
tomato_Late blight,73ef196e-eeb9-4fe6-93fe-d7c5d879c455___GHLB2 Leaf 9027_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\73ef196e-eeb9-4fe6-93fe-d7c5d879c455___GHLB2 Leaf 9027_final_masked.jpg,b4ac4428b8c713b122392d91c5061a2b4124ea720097b494fccdf4406f918ff9,256,256,False
tomato_Late blight,74219bb8-17cf-4bf5-9289-5a23151a317b___GHLB2 Leaf 8882_final_masked.jpg,C:\Greenscan project\dataset\tomato_Late blight\74219bb8-17cf-4bf5-9289-5a23151a317b___GHLB2 Leaf 8882_final_masked.jpg,3cbc0aacdc3d7ffef28163ded95099abf2b163435eeeaad7ac9e1772d3d9128b,256,256,False
